"Step","a3c_Kangaroo_runseed=0 - training/episode/reward","a3c_Kangaroo_runseed=0 - training/episode/reward__MIN","a3c_Kangaroo_runseed=0 - training/episode/reward__MAX"
"94205920","1800","1800","1800"
"94206176","1800","1800","1800"
"94208800","1800","1800","1800"
"94210752","1800","1800","1800"
"94212256","1400","1400","1400"
"94213088","2000","2000","2000"
"94214624","1800","1800","1800"
"94214720","1600","1600","1600"
"94214752","1800","1800","1800"
"94216352","1800","1800","1800"
"94216896","1800","1800","1800"
"94218240","1800","1800","1800"
"94218368","1800","1800","1800"
"94218848","1800","1800","1800"
"94218880","1800","1800","1800"
"94219552","1800","1800","1800"
"94220512","1400","1400","1400"
"94220896","1800","1800","1800"
"94222432","1800","1800","1800"
"94224640","1800","1800","1800"
"94225184","1800","1800","1800"
"94225632","1800","1800","1800"
"94225984","1800","1800","1800"
"94226144","1800","1800","1800"
"94227680","1800","1800","1800"
"94227712","1800","1800","1800"
"94228992","1800","1800","1800"
"94230176","1800","1800","1800"
"94232512","1600","1600","1600"
"94232576","1400","1400","1400"
"94236256","1800","1800","1800"
"94236320","1800","1800","1800"
"94236480","1800","1800","1800"
"94237248","1800","1800","1800"
"94238016","1800","1800","1800"
"94238496","1800","1800","1800"
"94239040","1400","1400","1400"
"94240512","1800","1800","1800"
"94240672","1800","1800","1800"
"94242240","1800","1800","1800"
"94243872","1800","1800","1800"
"94244128","1800","1800","1800"
"94246240","1800","1800","1800"
"94247968","1800","1800","1800"
"94248096","1800","1800","1800"
"94249536","1800","1800","1800"
"94251872","1800","1800","1800"
"94254208","1800","1800","1800"
"94257600","1800","1800","1800"
"94258016","1800","1800","1800"
"94258848","1600","1600","1600"
"94259712","1800","1800","1800"
"94261088","1600","1600","1600"
"94261696","1800","1800","1800"
"94262208","1800","1800","1800"
"94262336","1800","1800","1800"
"94263552","1600","1600","1600"
"94264384","1800","1800","1800"
"94265600","1800","1800","1800"
"94265920","1800","1800","1800"
"94267040","1800","1800","1800"
"94267584","1400","1400","1400"
"94267872","1800","1800","1800"
"94268544","1800","1800","1800"
"94269120","1800","1800","1800"
"94273248","1800","1800","1800"
"94273760","1600","1600","1600"
"94273824","1800","1800","1800"
"94275808","1800","1800","1800"
"94275840","1800","1800","1800"
"94276416","1200","1200","1200"
"94279200","1600","1600","1600"
"94279712","1400","1400","1400"
"94279744","1800","1800","1800"
"94279904","1800","1800","1800"
"94281440","1800","1800","1800"
"94282464","1800","1800","1800"
"94282848","1800","1800","1800"
"94282912","1800","1800","1800"
"94283424","1800","1800","1800"
"94283936","1200","1200","1200"
"94284032","1800","1800","1800"
"94285312","1800","1800","1800"
"94287584","1800","1800","1800"
"94288800","1600","1600","1600"
"94289568","1800","1800","1800"
"94290848","1800","1800","1800"
"94291456","1800","1800","1800"
"94294848","1800","1800","1800"
"94295488","1800","1800","1800"
"94295520","1800","1800","1800"
"94297376","1800","1800","1800"
"94298144","1800","1800","1800"
"94301280","1800","1800","1800"
"94303104","1800","1800","1800"
"94304224","1800","1800","1800"
"94304672","1800","1800","1800"
"94305632","1800","1800","1800"
"94305664","1600","1600","1600"
"94306848","1600","1600","1600"
"94307424","1800","1800","1800"
"94310656","1600","1600","1600"
"94310816","1800","1800","1800"
"94311040","1800","1800","1800"
"94311968","1800","1800","1800"
"94313056","1800","1800","1800"
"94316640","1800","1800","1800"
"94317152","1800","1800","1800"
"94318944","1800","1800","1800"
"94319008","1800","1800","1800"
"94319104","1800","1800","1800"
"94319776","1800","1800","1800"
"94321600","1200","1200","1200"
"94322784","1600","1600","1600"
"94323008","1800","1800","1800"
"94323328","1800","1800","1800"
"94324672","1800","1800","1800"
"94324992","1800","1800","1800"
"94326176","1600","1600","1600"
"94326400","1800","1800","1800"
"94326720","1800","1800","1800"
"94328576","1800","1800","1800"
"94329216","1800","1800","1800"
"94332128","1800","1800","1800"
"94332608","1800","1800","1800"
"94333152","1800","1800","1800"
"94334144","1800","1800","1800"
"94338272","1600","1600","1600"
"94338816","1800","1800","1800"
"94338944","1600","1600","1600"
"94340576","1800","1800","1800"
"94340768","1800","1800","1800"
"94340864","1800","1800","1800"
"94341440","1800","1800","1800"
"94342048","1200","1200","1200"
"94343296","1800","1800","1800"
"94344512","1800","1800","1800"
"94346784","1800","1800","1800"
"94348032","1800","1800","1800"
"94348288","1800","1800","1800"
"94348928","1800","1800","1800"
"94349152","1600","1600","1600"
"94350976","1800","1800","1800"
"94351616","1800","1800","1800"
"94352576","1600","1600","1600"
"94354304","1800","1800","1800"
"94354336","1800","1800","1800"
"94356384","1800","1800","1800"
"94359008","1800","1800","1800"
"94360000","1800","1800","1800"
"94360736","1800","1800","1800"
"94362432","1800","1800","1800"
"94363232","1800","1800","1800"
"94363712","1800","1800","1800"
"94366336","1800","1800","1800"
"94366560","1800","1800","1800"
"94366656","1800","1800","1800"
"94369632","1800","1800","1800"
"94369824","1800","1800","1800"
"94369952","1800","1800","1800"
"94370560","1800","1800","1800"
"94371936","1800","1800","1800"
"94372736","1800","1800","1800"
"94373376","1800","1800","1800"
"94375904","1600","1600","1600"
"94376064","1800","1800","1800"
"94376768","1600","1600","1600"
"94376864","1800","1800","1800"
"94380736","1800","1800","1800"
"94381760","1800","1800","1800"
"94382464","1800","1800","1800"
"94383872","1800","1800","1800"
"94384320","1800","1800","1800"
"94384864","1800","1800","1800"
"94386304","1800","1800","1800"
"94386688","1800","1800","1800"
"94388096","1800","1800","1800"
"94388288","1800","1800","1800"
"94389824","1800","1800","1800"
"94391520","1800","1800","1800"
"94391552","1800","1800","1800"
"94395168","1800","1800","1800"
"94396032","1600","1600","1600"
"94397088","1800","1800","1800"
"94397664","1800","1800","1800"
"94397760","1800","1800","1800"
"94398688","1800","1800","1800"
"94399584","1800","1800","1800"
"94406080","1800","1800","1800"
"94406528","1800","1800","1800"
"94407264","1800","1800","1800"
"94408096","1800","1800","1800"
"94408256","1800","1800","1800"
"94409856","1800","1800","1800"
"94409888","1800","1800","1800"
"94412640","1200","1200","1200"
"94412832","1800","1800","1800"
"94413216","1600","1600","1600"
"94413376","1800","1800","1800"
"94413984","1800","1800","1800"
"94414080","1800","1800","1800"
"94415328","1800","1800","1800"
"94417664","1800","1800","1800"
"94419360","1800","1800","1800"
"94420224","1800","1800","1800"
"94420256","1800","1800","1800"
"94420864","2000","2000","2000"
"94421312","1800","1800","1800"
"94424192","1800","1800","1800"
"94425536","1800","1800","1800"
"94425696","1800","1800","1800"
"94428000","1600","1600","1600"
"94428896","1200","1200","1200"
"94428960","1800","1800","1800"
"94429856","1800","1800","1800"
"94431456","1800","1800","1800"
"94431488","1800","1800","1800"
"94434816","1600","1600","1600"
"94434976","1800","1800","1800"
"94435680","1800","1800","1800"
"94435808","1800","1800","1800"
"94437056","1800","1800","1800"
"94441056","1800","1800","1800"
"94441280","1800","1800","1800"
"94441888","1800","1800","1800"
"94442048","1800","1800","1800"
"94444640","1200","1200","1200"
"94446848","1800","1800","1800"
"94447200","1800","1800","1800"
"94447232","1600","1600","1600"
"94451520","1800","1800","1800"
"94453152","1600","1600","1600"
"94455328","1800","1800","1800"
"94456544","1800","1800","1800"
"94457280","1800","1800","1800"
"94463040","1800","1800","1800"
"94463712","1800","1800","1800"
"94463840","1800","1800","1800"
"94466208","1800","1800","1800"
"94467648","1600","1600","1600"
"94468544","1800","1800","1800"
"94468960","1800","1800","1800"
"94470752","1200","1200","1200"
"94471072","1800","1800","1800"
"94471456","1800","1800","1800"
"94472384","1800","1800","1800"
"94472416","1800","1800","1800"
"94474976","1600","1600","1600"
"94475424","1400","1400","1400"
"94476992","1600","1600","1600"
"94477728","1800","1800","1800"
"94477824","1800","1800","1800"
"94478336","1800","1800","1800"
"94478432","1800","1800","1800"
"94479072","1800","1800","1800"
"94479168","1800","1800","1800"
"94482432","1400","1400","1400"
"94482720","1800","1800","1800"
"94485376","1800","1800","1800"
"94489248","1800","1800","1800"
"94490144","1800","1800","1800"
"94490400","1600","1600","1600"
"94492576","1800","1800","1800"
"94493056","1800","1800","1800"
"94493152","1800","1800","1800"
"94493984","1800","1800","1800"
"94494336","1200","1200","1200"
"94496512","1800","1800","1800"
"94496704","1800","1800","1800"
"94499520","1800","1800","1800"
"94499648","1800","1800","1800"
"94499840","1800","1800","1800"
"94500064","1800","1800","1800"
"94500832","1800","1800","1800"
"94500896","1800","1800","1800"
"94504384","1600","1600","1600"
"94506112","1800","1800","1800"
"94507104","1800","1800","1800"
"94507232","1800","1800","1800"
"94507552","1600","1600","1600"
"94508096","1800","1800","1800"
"94510880","1600","1600","1600"
"94511840","1800","1800","1800"
"94513568","1400","1400","1400"
"94514304","1800","1800","1800"
"94514464","1800","1800","1800"
"94515712","1600","1600","1600"
"94516096","1800","1800","1800"
"94518208","1800","1800","1800"
"94518400","1800","1800","1800"
"94518624","1800","1800","1800"
"94520384","2000","2000","2000"
"94521120","1800","1800","1800"
"94521408","1800","1800","1800"
"94521600","1800","1800","1800"
"94521664","1800","1800","1800"
"94521792","1800","1800","1800"
"94522464","1800","1800","1800"
"94524864","1200","1200","1200"
"94525856","1800","1800","1800"
"94526176","1800","1800","1800"
"94526464","1400","1400","1400"
"94526944","2000","2000","2000"
"94528736","1800","1800","1800"
"94529312","1800","1800","1800"
"94529696","1800","1800","1800"
"94533376","1800","1800","1800"
"94533792","1800","1800","1800"
"94534176","1800","1800","1800"
"94535200","1800","1800","1800"
"94536096","1800","1800","1800"
"94536448","1800","1800","1800"
"94537376","1800","1800","1800"
"94537824","1800","1800","1800"
"94539840","1800","1800","1800"
"94540096","1800","1800","1800"
"94542112","1800","1800","1800"
"94543040","1800","1800","1800"
"94543232","1800","1800","1800"
"94543264","1800","1800","1800"
"94543488","1800","1800","1800"
"94545312","2000","2000","2000"
"94546560","1800","1800","1800"
"94547488","1800","1800","1800"
"94548032","1800","1800","1800"
"94549664","1800","1800","1800"
"94550400","1800","1800","1800"
"94551072","1800","1800","1800"
"94551424","1800","1800","1800"
"94554144","1800","1800","1800"
"94555072","1800","1800","1800"
"94555424","1800","1800","1800"
"94555520","1800","1800","1800"
"94557856","1800","1800","1800"
"94559104","1800","1800","1800"
"94561536","1800","1800","1800"
"94561888","1800","1800","1800"
"94562080","1800","1800","1800"
"94563744","1600","1600","1600"
"94564544","1800","1800","1800"
"94564992","1800","1800","1800"
"94565088","1800","1800","1800"
"94565984","1800","1800","1800"
"94567104","1800","1800","1800"
"94567360","600","600","600"
"94568032","2000","2000","2000"
"94568160","1800","1800","1800"
"94569120","1800","1800","1800"
"94569472","1800","1800","1800"
"94570368","1800","1800","1800"
"94571296","1800","1800","1800"
"94572736","1800","1800","1800"
"94577184","1800","1800","1800"
"94580864","1800","1800","1800"
"94583520","1600","1600","1600"
"94585376","1800","1800","1800"
"94586304","1600","1600","1600"
"94586368","1800","1800","1800"
"94586752","1800","1800","1800"
"94587744","1800","1800","1800"
"94588704","1800","1800","1800"
"94590656","1800","1800","1800"
"94591424","1800","1800","1800"
"94593088","1600","1600","1600"
"94593824","1800","1800","1800"
"94594688","1800","1800","1800"
"94596576","2000","2000","2000"
"94597056","1800","1800","1800"
"94597312","1200","1200","1200"
"94598848","1800","1800","1800"
"94600096","1800","1800","1800"
"94600448","2000","2000","2000"
"94601376","1800","1800","1800"
"94602592","1800","1800","1800"
"94603040","1800","1800","1800"
"94605248","1800","1800","1800"
"94605280","1800","1800","1800"
"94609536","1800","1800","1800"
"94610560","1600","1600","1600"
"94611328","1800","1800","1800"
"94612352","1800","1800","1800"
"94613088","1800","1800","1800"
"94614752","1800","1800","1800"
"94616352","1800","1800","1800"
"94618240","1800","1800","1800"
"94619072","1800","1800","1800"
"94620640","1800","1800","1800"
"94621888","1800","1800","1800"
"94622240","1800","1800","1800"
"94623104","1800","1800","1800"
"94624320","1200","1200","1200"
"94626880","1800","1800","1800"
"94626912","1800","1800","1800"
"94628704","1800","1800","1800"
"94629888","1800","1800","1800"
"94630080","1800","1800","1800"
"94630176","1800","1800","1800"
"94633024","1800","1800","1800"
"94633056","1800","1800","1800"
"94634144","1800","1800","1800"
"94634720","1800","1800","1800"
"94636576","1800","1800","1800"
"94638080","1800","1800","1800"
"94639904","1800","1800","1800"
"94640320","1800","1800","1800"
"94640736","1800","1800","1800"
"94642080","1800","1800","1800"
"94642432","1800","1800","1800"
"94643520","1800","1800","1800"
"94644448","1800","1800","1800"
"94644704","1800","1800","1800"
"94645952","1800","1800","1800"
"94646016","1800","1800","1800"
"94646336","1800","1800","1800"
"94647104","1200","1200","1200"
"94648576","1800","1800","1800"
"94650272","1800","1800","1800"
"94651264","1800","1800","1800"
"94651616","1800","1800","1800"
"94651840","1800","1800","1800"
"94653760","1800","1800","1800"
"94654048","1800","1800","1800"
"94654656","1800","1800","1800"
"94654688","1800","1800","1800"
"94654912","1800","1800","1800"
"94656480","1800","1800","1800"
"94658368","1600","1600","1600"
"94658944","1800","1800","1800"
"94659648","1800","1800","1800"
"94661632","1800","1800","1800"
"94663904","1800","1800","1800"
"94664096","1800","1800","1800"
"94666240","1800","1800","1800"
"94667616","1800","1800","1800"
"94668000","1800","1800","1800"
"94668768","1800","1800","1800"
"94670272","1800","1800","1800"
"94670368","1800","1800","1800"
"94672000","1800","1800","1800"
"94673088","1800","1800","1800"
"94673472","1800","1800","1800"
"94673504","1600","1600","1600"
"94674432","1800","1800","1800"
"94675392","1800","1800","1800"
"94675584","1600","1600","1600"
"94676256","1800","1800","1800"
"94676384","1800","1800","1800"
"94676608","1800","1800","1800"
"94678144","1800","1800","1800"
"94681376","1800","1800","1800"
"94683360","1800","1800","1800"
"94683680","1800","1800","1800"
"94683968","1800","1800","1800"
"94685440","1600","1600","1600"
"94686624","1800","1800","1800"
"94687296","1600","1600","1600"
"94689280","1200","1200","1200"
"94689632","1800","1800","1800"
"94690496","1600","1600","1600"
"94690880","1000","1000","1000"
"94691840","1800","1800","1800"
"94692128","1800","1800","1800"
"94694848","1800","1800","1800"
"94695072","1800","1800","1800"
"94696096","1600","1600","1600"
"94696992","1800","1800","1800"
"94697120","1600","1600","1600"
"94697728","1600","1600","1600"
"94697984","1800","1800","1800"
"94698048","1800","1800","1800"
"94698272","1800","1800","1800"
"94702208","1600","1600","1600"
"94703104","1800","1800","1800"
"94703264","800","800","800"
"94705312","1600","1600","1600"
"94705792","1800","1800","1800"
"94706752","1000","1000","1000"
"94707104","1800","1800","1800"
"94707552","1600","1600","1600"
"94708416","1800","1800","1800"
