"Step","FuN_Kangaroo_runseed=0 - training/episode/reward","FuN_Kangaroo_runseed=0 - training/episode/reward__MIN","FuN_Kangaroo_runseed=0 - training/episode/reward__MAX"
"18068960","1400","1400","1400"
"18069120","1600","1600","1600"
"18069472","1000","1000","1000"
"18069728","1800","1800","1800"
"18071616","1800","1800","1800"
"18074240","1800","1800","1800"
"18077728","1800","1800","1800"
"18079008","2000","2000","2000"
"18079520","1600","1600","1600"
"18080192","1800","1800","1800"
"18081088","1000","1000","1000"
"18081344","1800","1800","1800"
"18081600","1200","1200","1200"
"18082752","1800","1800","1800"
"18084000","1800","1800","1800"
"18085216","1800","1800","1800"
"18085248","1200","1200","1200"
"18085888","1800","1800","1800"
"18086112","1200","1200","1200"
"18086464","1400","1400","1400"
"18087104","1200","1200","1200"
"18090048","1800","1800","1800"
"18090528","1600","1600","1600"
"18090592","1800","1800","1800"
"18091104","1800","1800","1800"
"18091616","1800","1800","1800"
"18093280","1600","1600","1600"
"18096224","1800","1800","1800"
"18096704","1400","1400","1400"
"18098848","1200","1200","1200"
"18099552","1800","1800","1800"
"18100672","1800","1800","1800"
"18101184","1800","1800","1800"
"18103264","1800","1800","1800"
"18103296","1200","1200","1200"
"18104512","1200","1200","1200"
"18105664","1800","1800","1800"
"18105824","1800","1800","1800"
"18106848","1800","1800","1800"
"18107744","1800","1800","1800"
"18108704","1800","1800","1800"
"18111808","1800","1800","1800"
"18112320","1800","1800","1800"
"18112544","1600","1600","1600"
"18113376","1800","1800","1800"
"18114880","1800","1800","1800"
"18116512","1800","1800","1800"
"18116960","1800","1800","1800"
"18117664","1800","1800","1800"
"18120480","1800","1800","1800"
"18121280","1800","1800","1800"
"18122464","1800","1800","1800"
"18123680","1800","1800","1800"
"18124224","1200","1200","1200"
"18124800","1800","1800","1800"
"18125024","1800","1800","1800"
"18126176","1200","1200","1200"
"18126272","1800","1800","1800"
"18126304","1800","1800","1800"
"18126464","1400","1400","1400"
"18129376","1800","1800","1800"
"18129536","1800","1800","1800"
"18131680","1600","1600","1600"
"18133472","1800","1800","1800"
"18134080","1600","1600","1600"
"18136544","800","800","800"
"18136576","1800","1800","1800"
"18138048","1400","1400","1400"
"18138176","1800","1800","1800"
"18139296","1600","1600","1600"
"18142208","1800","1800","1800"
"18144224","1800","1800","1800"
"18144672","1800","1800","1800"
"18144992","1200","1200","1200"
"18146048","1800","1800","1800"
"18146432","1800","1800","1800"
"18147968","1800","1800","1800"
"18148128","1800","1800","1800"
"18149088","1800","1800","1800"
"18151328","1600","1600","1600"
"18151360","1800","1800","1800"
"18153504","1600","1600","1600"
"18155328","1800","1800","1800"
"18155680","1600","1600","1600"
"18155904","1800","1800","1800"
"18156096","1200","1200","1200"
"18156832","1800","1800","1800"
"18158144","1800","1800","1800"
"18159776","1800","1800","1800"
"18160992","1800","1800","1800"
"18161216","1200","1200","1200"
"18161728","2000","2000","2000"
"18164000","1400","1400","1400"
"18164128","1200","1200","1200"
"18166304","1600","1600","1600"
"18166336","1800","1800","1800"
"18166688","1800","1800","1800"
"18167136","1800","1800","1800"
"18167744","1400","1400","1400"
"18168416","1800","1800","1800"
"18169376","1800","1800","1800"
"18169632","1600","1600","1600"
"18169664","1800","1800","1800"
"18169888","1800","1800","1800"
"18170528","1600","1600","1600"
"18170752","1600","1600","1600"
"18171008","1800","1800","1800"
"18172704","1600","1600","1600"
"18173024","1800","1800","1800"
"18176992","1800","1800","1800"
"18177888","1800","1800","1800"
"18179328","1800","1800","1800"
"18179744","1800","1800","1800"
"18181504","1800","1800","1800"
"18182720","1600","1600","1600"
"18182880","1800","1800","1800"
"18185856","1800","1800","1800"
"18187520","1800","1800","1800"
"18188096","1600","1600","1600"
"18188480","1800","1800","1800"
"18189440","1800","1800","1800"
"18191296","1800","1800","1800"
"18191328","1600","1600","1600"
"18192576","1400","1400","1400"
"18192672","1800","1800","1800"
"18194720","1800","1800","1800"
"18197184","1200","1200","1200"
"18198784","1800","1800","1800"
"18199296","1800","1800","1800"
"18199616","1600","1600","1600"
"18200064","1800","1800","1800"
"18200960","1800","1800","1800"
"18201728","1800","1800","1800"
"18204416","1600","1600","1600"
"18204736","1800","1800","1800"
"18205152","1800","1800","1800"
"18207488","1800","1800","1800"
"18209120","1800","1800","1800"
"18209216","1800","1800","1800"
"18209696","1200","1200","1200"
"18210016","1200","1200","1200"
"18212000","1800","1800","1800"
"18212448","1200","1200","1200"
"18212608","1800","1800","1800"
"18213056","1800","1800","1800"
"18213088","1800","1800","1800"
"18216032","1800","1800","1800"
"18216416","1800","1800","1800"
"18218560","1800","1800","1800"
"18220960","1800","1800","1800"
"18222624","1800","1800","1800"
"18223488","1800","1800","1800"
"18226176","1800","1800","1800"
"18226752","1800","1800","1800"
"18227744","1800","1800","1800"
"18228512","2000","2000","2000"
"18229344","1600","1600","1600"
"18229440","1200","1200","1200"
"18231520","1600","1600","1600"
"18231584","1600","1600","1600"
"18231904","1800","1800","1800"
"18233632","1800","1800","1800"
"18234336","1800","1800","1800"
"18234848","1800","1800","1800"
"18237696","1800","1800","1800"
"18240128","2000","2000","2000"
"18240192","1800","1800","1800"
"18240480","1800","1800","1800"
"18242432","1800","1800","1800"
"18242688","1800","1800","1800"
"18243648","1600","1600","1600"
"18244256","1600","1600","1600"
"18245056","1600","1600","1600"
"18245184","1200","1200","1200"
"18246496","1800","1800","1800"
"18248224","1200","1200","1200"
"18248416","1800","1800","1800"
"18250208","1800","1800","1800"
"18250720","1200","1200","1200"
"18251136","1800","1800","1800"
"18252576","1800","1800","1800"
"18253632","1800","1800","1800"
"18254528","1600","1600","1600"
"18255072","1400","1400","1400"
"18255872","1800","1800","1800"
"18256576","1800","1800","1800"
"18259424","1600","1600","1600"
"18259488","1800","1800","1800"
"18262080","1600","1600","1600"
"18262112","1400","1400","1400"
"18263040","1400","1400","1400"
"18264000","1800","1800","1800"
"18270304","1800","1800","1800"
"18272032","1600","1600","1600"
"18272800","1800","1800","1800"
"18273248","1200","1200","1200"
"18274912","1400","1400","1400"
"18274944","1400","1400","1400"
"18275264","1800","1800","1800"
"18275968","1000","1000","1000"
"18276192","1800","1800","1800"
"18276704","1800","1800","1800"
"18277728","1600","1600","1600"
"18281120","1200","1200","1200"
"18281152","1400","1400","1400"
"18282016","1400","1400","1400"
"18283360","200","200","200"
"18285408","1000","1000","1000"
"18288352","1600","1600","1600"
"18288448","1800","1800","1800"
"18289728","600","600","600"
"18289920","600","600","600"
"18290560","1000","1000","1000"
"18291488","1600","1600","1600"
"18291616","1400","1400","1400"
"18291808","1800","1800","1800"
"18294400","1200","1200","1200"
"18294688","800","800","800"
"18296416","600","600","600"
"18296704","600","600","600"
"18296736","1600","1600","1600"
"18297312","1200","1200","1200"
"18299840","1200","1200","1200"
"18300096","1800","1800","1800"
"18300672","1000","1000","1000"
"18301248","1000","1000","1000"
"18302400","1200","1200","1200"
"18302720","1400","1400","1400"
"18302816","1200","1200","1200"
"18302912","1200","1200","1200"
"18303168","1000","1000","1000"
"18308864","1200","1200","1200"
"18309952","1600","1600","1600"
"18309984","1800","1800","1800"
"18311104","1400","1400","1400"
"18311456","1400","1400","1400"
"18311936","1800","1800","1800"
"18312000","1000","1000","1000"
"18312352","1800","1800","1800"
"18314144","1200","1200","1200"
"18314656","1000","1000","1000"
"18314912","1000","1000","1000"
"18317952","1200","1200","1200"
"18318304","1600","1600","1600"
"18319392","1000","1000","1000"
"18320832","1400","1400","1400"
"18324064","1800","1800","1800"
"18324416","1800","1800","1800"
"18324512","1800","1800","1800"
"18325856","1800","1800","1800"
"18327264","1200","1200","1200"
"18328384","1400","1400","1400"
"18329440","1400","1400","1400"
"18330848","600","600","600"
"18332448","1800","1800","1800"
"18332704","1800","1800","1800"
"18333760","1800","1800","1800"
"18334144","1800","1800","1800"
"18336160","1600","1600","1600"
"18337280","1200","1200","1200"
"18339328","1400","1400","1400"
"18339776","1600","1600","1600"
"18340480","1200","1200","1200"
"18340992","1200","1200","1200"
"18341824","1000","1000","1000"
"18343904","1800","1800","1800"
"18344128","1400","1400","1400"
"18344288","1200","1200","1200"
"18345376","1400","1400","1400"
"18345792","1800","1800","1800"
"18346304","1600","1600","1600"
"18349088","1800","1800","1800"
"18350432","1400","1400","1400"
"18351168","1800","1800","1800"
"18352000","1200","1200","1200"
"18354112","1200","1200","1200"
"18354272","1600","1600","1600"
"18354304","1800","1800","1800"
"18354976","1600","1600","1600"
"18355264","1800","1800","1800"
"18356928","1200","1200","1200"
"18356992","1800","1800","1800"
"18358464","2200","2200","2200"
"18358912","1800","1800","1800"
"18360928","1600","1600","1600"
"18361312","800","800","800"
"18362016","1800","1800","1800"
"18362560","1800","1800","1800"
"18363072","1200","1200","1200"
"18365920","1600","1600","1600"
"18366784","1400","1400","1400"
"18367936","1800","1800","1800"
"18368576","1200","1200","1200"
"18371840","1800","1800","1800"
"18372160","1800","1800","1800"
"18372864","1800","1800","1800"
"18375840","1600","1600","1600"
"18375904","1800","1800","1800"
"18375936","1400","1400","1400"
"18376960","1600","1600","1600"
"18377184","1800","1800","1800"
"18377600","1400","1400","1400"
"18379104","1800","1800","1800"
"18379776","1800","1800","1800"
"18380160","1800","1800","1800"
"18380544","1800","1800","1800"
"18382656","1800","1800","1800"
"18382880","1600","1600","1600"
"18383136","1800","1800","1800"
"18383776","1800","1800","1800"
"18384800","1800","1800","1800"
"18385152","1400","1400","1400"
"18385312","1200","1200","1200"
"18385472","1000","1000","1000"
"18386272","1200","1200","1200"
"18387264","1800","1800","1800"
"18387552","1800","1800","1800"
"18387648","1400","1400","1400"
"18391520","1400","1400","1400"
"18393408","1800","1800","1800"
"18394592","1800","1800","1800"
"18397600","1800","1800","1800"
"18398784","1800","1800","1800"
"18400160","1400","1400","1400"
"18401920","1800","1800","1800"
"18402176","1600","1600","1600"
"18404256","1600","1600","1600"
"18404576","1800","1800","1800"
"18404832","1800","1800","1800"
"18405536","1400","1400","1400"
"18405952","1600","1600","1600"
"18407040","1800","1800","1800"
"18408064","1800","1800","1800"
"18408768","1600","1600","1600"
"18409280","1600","1600","1600"
"18409536","1600","1600","1600"
"18411648","600","600","600"
"18413248","1800","1800","1800"
"18414304","2200","2200","2200"
"18415040","1800","1800","1800"
"18416288","1800","1800","1800"
"18417792","1200","1200","1200"
"18418208","1200","1200","1200"
"18418336","1400","1400","1400"
"18418368","1800","1800","1800"
"18419360","1800","1800","1800"
"18419680","1200","1200","1200"
"18421024","1600","1600","1600"
"18425920","1800","1800","1800"
"18426368","1800","1800","1800"
"18426560","1800","1800","1800"
"18427008","1600","1600","1600"
"18427072","1200","1200","1200"
"18427552","1800","1800","1800"
"18428704","1600","1600","1600"
"18428768","1800","1800","1800"
"18429760","1400","1400","1400"
"18433376","1800","1800","1800"
"18435232","1200","1200","1200"
"18437056","1800","1800","1800"
"18437792","1400","1400","1400"
"18440000","1800","1800","1800"
"18441376","1800","1800","1800"
"18442624","1600","1600","1600"
"18443136","1800","1800","1800"
"18445728","1200","1200","1200"
"18447264","1800","1800","1800"
"18447936","1800","1800","1800"
"18448704","1600","1600","1600"
"18449248","1800","1800","1800"
"18450208","1800","1800","1800"
"18450464","1800","1800","1800"
"18450528","1800","1800","1800"
"18451456","1800","1800","1800"
"18456992","1800","1800","1800"
"18458400","1800","1800","1800"
"18458720","1800","1800","1800"
"18459648","1800","1800","1800"
"18460800","1800","1800","1800"
"18461760","1000","1000","1000"
"18461824","1800","1800","1800"
"18462560","1600","1600","1600"
"18462688","1600","1600","1600"
"18463200","1600","1600","1600"
"18464256","1600","1600","1600"
"18466688","1600","1600","1600"
"18467008","1400","1400","1400"
"18468192","1400","1400","1400"
"18468960","1800","1800","1800"
"18469632","1800","1800","1800"
"18470368","1800","1800","1800"
"18471968","1600","1600","1600"
"18474464","1600","1600","1600"
"18476416","1200","1200","1200"
"18479584","800","800","800"
"18480032","1800","1800","1800"
"18480512","1800","1800","1800"
"18481344","1800","1800","1800"
"18483264","1600","1600","1600"
"18484256","1600","1600","1600"
"18484288","1800","1800","1800"
"18486400","1800","1800","1800"
"18488384","1800","1800","1800"
"18488864","1800","1800","1800"
"18489280","1800","1800","1800"
"18490688","1600","1600","1600"
"18491296","1800","1800","1800"
"18491552","1200","1200","1200"
"18491968","1800","1800","1800"
"18492480","1800","1800","1800"
"18493664","1800","1800","1800"
"18493760","1600","1600","1600"
"18493920","1800","1800","1800"
"18498048","1400","1400","1400"
"18498336","1800","1800","1800"
"18499936","1200","1200","1200"
"18501312","1800","1800","1800"
"18501600","1800","1800","1800"
"18502272","1800","1800","1800"
"18502304","1600","1600","1600"
"18503072","1800","1800","1800"
"18504352","1800","1800","1800"
"18504992","1800","1800","1800"
"18505312","1800","1800","1800"
"18505952","1800","1800","1800"
"18508192","1800","1800","1800"
"18510048","1800","1800","1800"
"18511808","1200","1200","1200"
"18512256","1800","1800","1800"
"18513344","1800","1800","1800"
"18513728","1600","1600","1600"
"18513984","1600","1600","1600"
"18515360","1800","1800","1800"
"18515648","1200","1200","1200"
"18516480","1800","1800","1800"
"18520096","1400","1400","1400"
"18521792","1800","1800","1800"
"18523136","1800","1800","1800"
"18523520","1200","1200","1200"
"18524128","1800","1800","1800"
"18524768","1600","1600","1600"
"18525248","2000","2000","2000"
"18526080","1600","1600","1600"
"18526912","1800","1800","1800"
"18527648","1800","1800","1800"
"18529824","1200","1200","1200"
"18529856","1600","1600","1600"
"18531104","1200","1200","1200"
"18532640","1800","1800","1800"
"18533472","1600","1600","1600"
"18534720","1800","1800","1800"
"18535104","1800","1800","1800"
"18536800","1600","1600","1600"
"18537152","1800","1800","1800"
"18537568","1800","1800","1800"
"18539296","1200","1200","1200"
"18539808","1800","1800","1800"
"18541792","1600","1600","1600"
"18545792","1800","1800","1800"
"18546368","1800","1800","1800"
"18548928","1800","1800","1800"
"18551328","1200","1200","1200"
"18551424","1800","1800","1800"
"18551552","1800","1800","1800"
"18551712","1400","1400","1400"
"18552704","1800","1800","1800"
"18554464","1800","1800","1800"
"18554528","1200","1200","1200"
"18555840","1200","1200","1200"
"18559232","1600","1600","1600"
"18559296","1400","1400","1400"
"18560736","1800","1800","1800"
"18563392","1800","1800","1800"
"18563584","1200","1200","1200"
"18564512","1800","1800","1800"
"18564576","1800","1800","1800"
"18564896","1800","1800","1800"
"18566368","1800","1800","1800"
"18567424","1800","1800","1800"
"18568096","1800","1800","1800"
