"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"9804704","1","1","1","","","","0.95703125","0.95703125","0.95703125"
"9817056","","","","","","","0.9140625","0.9140625","0.9140625"
"9817472","1","1","1","0.005859375","0.005859375","0.005859375","","",""
"9828896","","","","","","","0.888671875","0.888671875","0.888671875"
"9830016","1","1","1","","","","","",""
"9830368","","","","0.01171875","0.01171875","0.01171875","","",""
"9840064","1","1","1","","","","","",""
"9842560","","","","0.017578125","0.017578125","0.017578125","","",""
"9842912","","","","","","","0.892578125","0.892578125","0.892578125"
"9855040","1","1","1","","","","","",""
"9855520","","","","","","","0.880859375","0.880859375","0.880859375"
"9855744","","","","0.021484375","0.021484375","0.021484375","","",""
"9868192","1","1","1","","","","","",""
"9868256","","","","","","","0.880859375","0.880859375","0.880859375"
"9868576","","","","0.0078125","0.0078125","0.0078125","","",""
"9881056","1","1","1","","","","","",""
"9881440","","","","0","0","0","0.88671875","0.88671875","0.88671875"
"9893696","","","","","","","0.87890625","0.87890625","0.87890625"
"9893984","","","","0","0","0","","",""
"9894176","1","1","1","","","","","",""
"9906016","","","","0.005859375","0.005859375","0.005859375","","",""
"9906752","","","","","","","0.8828125","0.8828125","0.8828125"
"9906880","1","1","1","","","","","",""
"9919136","1","1","1","","","","","",""
"9919776","","","","0.005859375","0.005859375","0.005859375","","",""
"9919904","","","","","","","0.888671875","0.888671875","0.888671875"
"9932064","","","","0","0","0","","",""
"9932448","","","","","","","0.900390625","0.900390625","0.900390625"
"9932576","1","1","1","","","","","",""
"9941728","1","1","1","","","","","",""
"9944992","","","","","","","0.8828125","0.8828125","0.8828125"
"9945440","","","","0","0","0","","",""
"9957248","1","1","1","","","","","",""
"9957440","","","","","","","0.873046875","0.873046875","0.873046875"
"9958304","","","","0","0","0","","",""
"9969472","1","1","1","","","","","",""
"9969888","","","","0","0","0","","",""
"9970400","","","","","","","0.875","0.875","0.875"
"9982944","","","","0.005859375","0.005859375","0.005859375","","",""
"9983264","","","","","","","0.859375","0.859375","0.859375"
"9983680","1","1","1","","","","","",""
"9995296","1","1","1","","","","","",""
"9996224","","","","0.01953125","0.01953125","0.01953125","","",""
"9996640","","","","","","","0.818359375","0.818359375","0.818359375"
"10007520","","","","","","","0.80859375","0.80859375","0.80859375"
"10008736","1","1","1","","","","","",""
"10008864","","","","0.015625","0.015625","0.015625","","",""
"10019424","1","1","1","","","","","",""
"10021344","","","","","","","0.810546875","0.810546875","0.810546875"
"10021888","","","","0","0","0","","",""
"10034720","","","","","","","0.787109375","0.787109375","0.787109375"
"10034816","1","1","1","","","","","",""
"10034912","","","","0","0","0","","",""
"10047776","","","","","","","0.76953125","0.76953125","0.76953125"
"10047808","","","","0","0","0","","",""
"10047968","1","1","1","","","","","",""
"10059968","","","","0","0","0","","",""
"10060512","1","1","1","","","","","",""
"10060608","","","","","","","0.751953125","0.751953125","0.751953125"
"10072928","","","","","","","0.732421875","0.732421875","0.732421875"
"10073088","1","1","1","","","","","",""
"10073408","","","","0.0078125","0.0078125","0.0078125","","",""
"10085376","","","","0.009765625","0.009765625","0.009765625","","",""
"10085472","","","","","","","0.72265625","0.72265625","0.72265625"
"10086048","1","1","1","","","","","",""
"10098560","","","","0.005859375","0.005859375","0.005859375","","",""
"10098592","1","1","1","","","","","",""
"10098944","","","","","","","0.6953125","0.6953125","0.6953125"
"10109856","1","1","1","","","","","",""
"10111488","","","","","","","0.662109375","0.662109375","0.662109375"
"10111904","","","","0.005859375","0.005859375","0.005859375","","",""
"10124000","1","1","1","","","","","",""
"10124192","","","","","","","0.634765625","0.634765625","0.634765625"
"10124224","","","","0","0","0","","",""
"10136224","1","1","1","","","","","",""
"10136864","","","","","","","0.625","0.625","0.625"
"10137536","","","","0","0","0","","",""
"10149120","1","1","1","","","","","",""
"10149856","","","","0","0","0","","",""
"10149984","","","","","","","0.61328125","0.61328125","0.61328125"
"10161760","1","1","1","","","","","",""
"10162016","","","","0","0","0","","",""
"10162976","","","","","","","0.5859375","0.5859375","0.5859375"
"10174944","1","1","1","","","","","",""
"10175424","","","","","","","0.576171875","0.576171875","0.576171875"
"10175552","","","","0","0","0","","",""
"10187616","","","","","","","0.5625","0.5625","0.5625"
"10188064","","","","0","0","0","","",""
"10188704","1","1","1","","","","","",""
"10200832","1","1","1","","","","","",""
"10201152","","","","","","","0.583984375","0.583984375","0.583984375"
"10201504","","","","0","0","0","","",""
"10212896","","","","0","0","0","","",""
"10213952","1","1","1","","","","","",""
"10214240","","","","","","","0.5703125","0.5703125","0.5703125"
"10226176","1","1","1","","","","","",""
"10226496","","","","","","","0.548828125","0.548828125","0.548828125"
"10226944","","","","0","0","0","","",""
"10239488","1","1","1","","","","","",""
"10239712","","","","0","0","0","","",""
"10239968","","","","","","","0.521484375","0.521484375","0.521484375"
"10251328","","","","","","","0.5","0.5","0.5"
"10252032","","","","0","0","0","","",""
"10252160","1","1","1","","","","","",""
"10264256","1","1","1","","","","","",""
"10265216","","","","0","0","0","","",""
"10265248","","","","","","","0.501953125","0.501953125","0.501953125"
"10277696","1","1","1","","","","","",""
"10278016","","","","0","0","0","","",""
"10278112","","","","","","","0.49609375","0.49609375","0.49609375"
"10289728","","","","0","0","0","","",""
"10290368","1","1","1","","","","","",""
"10290848","","","","","","","0.484375","0.484375","0.484375"
"10302848","1","1","1","","","","","",""
"10302976","","","","0","0","0","","",""
"10303872","","","","","","","0.46875","0.46875","0.46875"
"10315968","","","","0","0","0","","",""
"10316320","","","","","","","0.46484375","0.46484375","0.46484375"
"10316352","1","1","1","","","","","",""
"10327904","","","","0","0","0","","",""
"10328640","","","","","","","0.44921875","0.44921875","0.44921875"
"10329440","1","1","1","","","","","",""
"10341920","1","1","1","","","","","",""
"10341952","","","","0","0","0","","",""
"10342336","","","","","","","0.462890625","0.462890625","0.462890625"
"10354816","1","1","1","","","","","",""
"10355040","","","","","","","0.40234375","0.40234375","0.40234375"
"10355104","","","","0.00390625","0.00390625","0.00390625","","",""
"10367584","1","1","1","","","","","",""
"10367808","","","","","","","0.376953125","0.376953125","0.376953125"
"10367872","","","","0.048828125","0.048828125","0.048828125","","",""
"10379936","","","","0.08203125","0.08203125","0.08203125","","",""
"10380576","1","1","1","","","","","",""
"10380672","","","","","","","0.375","0.375","0.375"
"10391648","1","1","1","","","","","",""
"10393056","","","","0.056640625","0.056640625","0.056640625","","",""
"10393536","","","","","","","0.375","0.375","0.375"
"10404192","1","1","1","","","","","",""
"10405952","","","","0.025390625","0.025390625","0.025390625","","",""
"10406272","","","","","","","0.369140625","0.369140625","0.369140625"
"10416544","1","1","1","","","","","",""
"10418592","","","","0.02734375","0.02734375","0.02734375","","",""
"10419040","","","","","","","0.3671875","0.3671875","0.3671875"
"10431648","1","1","1","","","","","",""
"10431904","","","","0.046875","0.046875","0.046875","","",""
"10431968","","","","","","","0.349609375","0.349609375","0.349609375"
"10443776","","","","","","","0.34375","0.34375","0.34375"
"10443904","1","1","1","","","","","",""
"10444640","","","","0.037109375","0.037109375","0.037109375","","",""
"10456832","1","1","1","","","","","",""
"10457440","","","","0.0390625","0.0390625","0.0390625","","",""
"10457568","","","","","","","0.34375","0.34375","0.34375"
"10470144","","","","","","","0.34375","0.34375","0.34375"
"10470208","","","","0.0390625","0.0390625","0.0390625","","",""
"10470272","1","1","1","","","","","",""
"10482848","1","1","1","","","","","",""
"10482880","","","","0.056640625","0.056640625","0.056640625","","",""
"10482976","","","","","","","0.35546875","0.35546875","0.35546875"
"10494464","","","","0.09375","0.09375","0.09375","","",""
"10495776","1","1","1","","","","","",""
"10495968","","","","","","","0.349609375","0.349609375","0.349609375"
"10508032","","","","0.09375","0.09375","0.09375","","",""
"10508160","","","","","","","0.34375","0.34375","0.34375"
"10508736","1","1","1","","","","","",""
"10520032","","","","0.09375","0.09375","0.09375","","",""
"10521280","1","1","1","","","","","",""
"10521568","","","","","","","0.337890625","0.337890625","0.337890625"
"10534176","","","","0.091796875","0.091796875","0.091796875","","",""
"10534240","1","1","1","","","","","",""
"10534272","","","","","","","0.337890625","0.337890625","0.337890625"
"10546464","1","1","1","0.07421875","0.07421875","0.07421875","","",""
"10546784","","","","","","","0.3125","0.3125","0.3125"
"10559456","1","1","1","","","","","",""
"10559648","","","","","","","0.287109375","0.287109375","0.287109375"
"10559968","","","","0.0625","0.0625","0.0625","","",""
"10571808","1","1","1","","","","","",""
"10572640","","","","0.103515625","0.103515625","0.103515625","","",""
"10572704","","","","","","","0.2734375","0.2734375","0.2734375"
"10584416","1","1","1","","","","","",""
"10584768","","","","0.142578125","0.142578125","0.142578125","","",""
"10584800","","","","","","","0.255859375","0.255859375","0.255859375"
"10596544","","","","0.1875","0.1875","0.1875","","",""
"10598304","1","1","1","","","","","",""
"10598336","","","","","","","0.25","0.25","0.25"
"10609728","","","","","","","0.244140625","0.244140625","0.244140625"
"10610368","","","","0.1875","0.1875","0.1875","","",""
"10610944","1","1","1","","","","","",""
"10622304","","","","0.20703125","0.20703125","0.20703125","","",""
"10623392","1","1","1","","","","","",""
"10623936","","","","","","","0.228515625","0.228515625","0.228515625"
"10636032","","","","","","","0.21875","0.21875","0.21875"
"10636160","1","1","1","","","","","",""
"10636320","","","","0.232421875","0.232421875","0.232421875","","",""
"10648544","","","","0.244140625","0.244140625","0.244140625","","",""
"10648800","","","","","","","0.21875","0.21875","0.21875"
"10649408","1","1","1","","","","","",""
"10660032","","","","0.23828125","0.23828125","0.23828125","","",""
"10661504","1","1","1","","","","","",""
"10662304","","","","","","","0.181640625","0.181640625","0.181640625"
"10672768","1","1","1","","","","","",""
"10673408","","","","0.23828125","0.23828125","0.23828125","","",""
"10674144","","","","","","","0.162109375","0.162109375","0.162109375"
"10686272","1","1","1","","","","","",""
"10687136","","","","0.25","0.25","0.25","","",""
"10687584","","","","","","","0.162109375","0.162109375","0.162109375"
"10697824","","","","0.25","0.25","0.25","","",""
"10698496","1","1","1","","","","","",""
"10700768","","","","","","","0.162109375","0.162109375","0.162109375"
"10712032","1","1","1","","","","","",""
"10713152","","","","0.23828125","0.23828125","0.23828125","","",""
"10713504","","","","","","","0.15625","0.15625","0.15625"
"10725856","","","","","","","0.154296875","0.154296875","0.154296875"
"10725920","1","1","1","","","","","",""
"10726016","","","","0.224609375","0.224609375","0.224609375","","",""
"10737184","1","1","1","","","","","",""
"10737856","","","","","","","0.130859375","0.130859375","0.130859375"
"10738784","","","","0.240234375","0.240234375","0.240234375","","",""
"10751456","","","","","","","0.13671875","0.13671875","0.13671875"
"10751712","","","","0.267578125","0.267578125","0.267578125","","",""
"10751808","1","1","1","","","","","",""
"10763968","1","1","1","","","","","",""
"10764192","","","","","","","0.125","0.125","0.125"
"10764672","","","","0.267578125","0.267578125","0.267578125","","",""
"10775680","1","1","1","","","","","",""
"10776832","","","","","","","0.11328125","0.11328125","0.11328125"
"10777312","","","","0.255859375","0.255859375","0.255859375","","",""
"10788128","1","1","1","","","","","",""
"10790176","","","","0.25","0.25","0.25","","",""
"10790304","","","","","","","0.095703125","0.095703125","0.095703125"
"10802752","","","","","","","0.0859375","0.0859375","0.0859375"
"10802784","1","1","1","","","","","",""
"10803072","","","","0.25","0.25","0.25","","",""
"10814752","1","1","1","","","","","",""
"10815840","","","","","","","0.052734375","0.052734375","0.052734375"
"10815968","","","","0.271484375","0.271484375","0.271484375","","",""
"10826976","","","","","","","0.03125","0.03125","0.03125"
"10827840","1","1","1","","","","","",""
"10828480","","","","0.287109375","0.287109375","0.287109375","","",""
"10840160","","","","0.3125","0.3125","0.3125","","",""
"10840544","1","1","1","","","","","",""
"10840768","","","","","","","0.033203125","0.033203125","0.033203125"
"10853824","","","","0.3125","0.3125","0.3125","","",""
"10854016","","","","","","","0.01953125","0.01953125","0.01953125"
"10854368","1","1","1","","","","","",""
"10866464","1","1","1","","","","","",""
"10866496","","","","","","","0","0","0"
"10866848","","","","0.3125","0.3125","0.3125","","",""
"10878368","","","","0.3125","0.3125","0.3125","","",""
"10879456","1","1","1","","","","","",""
"10879776","","","","","","","0","0","0"
"10890720","1","1","1","","","","","",""
"10892224","","","","","","","0.005859375","0.005859375","0.005859375"
"10892640","","","","0.322265625","0.322265625","0.322265625","","",""
"10904256","","","","","","","0.005859375","0.005859375","0.005859375"
"10904992","","","","0.326171875","0.326171875","0.326171875","","",""
"10905280","1","1","1","","","","","",""
"10917568","","","","","","","0.001953125","0.001953125","0.001953125"
"10918112","","","","0.33203125","0.33203125","0.33203125","","",""
"10918336","1","1","1","","","","","",""
"10928768","","","","","","","0.00390625","0.00390625","0.00390625"
"10930144","1","1","1","","","","","",""
"10930816","","","","0.353515625","0.353515625","0.353515625","","",""
"10943360","1","1","1","","","","","",""
"10943712","","","","0.380859375","0.380859375","0.380859375","","",""
"10943968","","","","","","","0","0","0"
"10954464","","","","","","","0.005859375","0.005859375","0.005859375"
"10956256","1","1","1","","","","","",""
"10956480","","","","0.38671875","0.38671875","0.38671875","","",""
"10968256","","","","","","","0","0","0"
