"Step","a3c_Gravitar_runseed=0 - training/episode/reward","a3c_Gravitar_runseed=0 - training/episode/reward__MIN","a3c_Gravitar_runseed=0 - training/episode/reward__MAX"
"93550048","250","250","250"
"93550592","100","100","100"
"93550784","550","550","550"
"93551264","250","250","250"
"93553824","100","100","100"
"93554272","250","250","250"
"93554720","350","350","350"
"93555776","250","250","250"
"93556320","100","100","100"
"93557312","250","250","250"
"93562432","100","100","100"
"93564576","500","500","500"
"93564832","200","200","200"
"93565216","100","100","100"
"93565824","250","250","250"
"93566304","0","0","0"
"93566688","350","350","350"
"93568224","500","500","500"
"93569504","350","350","350"
"93570752","0","0","0"
"93572000","350","350","350"
"93572960","350","350","350"
"93574176","100","100","100"
"93575072","0","0","0"
"93575680","100","100","100"
"93578656","0","0","0"
"93579936","1050","1050","1050"
"93583488","250","250","250"
"93584128","0","0","0"
"93585408","250","250","250"
"93586016","250","250","250"
"93586816","500","500","500"
"93586880","0","0","0"
"93587264","250","250","250"
"93588832","500","500","500"
"93590368","250","250","250"
"93590816","250","250","250"
"93593824","0","0","0"
"93594176","350","350","350"
"93594240","0","0","0"
"93594432","350","350","350"
"93595168","250","250","250"
"93595424","200","200","200"
"93598336","0","0","0"
"93599520","0","0","0"
"93600448","1050","1050","1050"
"93602880","900","900","900"
"93603840","0","0","0"
"93604448","250","250","250"
"93604800","500","500","500"
"93606784","0","0","0"
"93607104","350","350","350"
"93608320","500","500","500"
"93608736","600","600","600"
"93611168","800","800","800"
"93612640","550","550","550"
"93612928","0","0","0"
"93614848","0","0","0"
"93614944","500","500","500"
"93615296","600","600","600"
"93616480","850","850","850"
"93617152","500","500","500"
"93618720","0","0","0"
"93619584","0","0","0"
"93621024","0","0","0"
"93622784","450","450","450"
"93623616","500","500","500"
"93624096","500","500","500"
"93624192","0","0","0"
"93624256","250","250","250"
"93624864","250","250","250"
"93625536","0","0","0"
"93626528","850","850","850"
"93629408","600","600","600"
"93630944","400","400","400"
"93632416","100","100","100"
"93633568","250","250","250"
"93633600","0","0","0"
"93633984","350","350","350"
"93635200","100","100","100"
"93635328","0","0","0"
"93635360","250","250","250"
"93636992","250","250","250"
"93637760","600","600","600"
"93640064","350","350","350"
"93641696","450","450","450"
"93643264","100","100","100"
"93643520","0","0","0"
"93644672","350","350","350"
"93645280","250","250","250"
"93646624","350","350","350"
"93650656","500","500","500"
"93651040","0","0","0"
"93651328","250","250","250"
"93652064","250","250","250"
"93652384","450","450","450"
"93652896","350","350","350"
"93653024","250","250","250"
"93653344","750","750","750"
"93653856","0","0","0"
"93654240","500","500","500"
"93654432","500","500","500"
"93655264","250","250","250"
"93657184","250","250","250"
"93657568","500","500","500"
"93658976","250","250","250"
"93660480","700","700","700"
"93661760","250","250","250"
"93663264","250","250","250"
"93663616","250","250","250"
"93663744","250","250","250"
"93664864","100","100","100"
"93666144","250","250","250"
"93667776","250","250","250"
"93668192","100","100","100"
"93668928","450","450","450"
"93669056","450","450","450"
"93670816","0","0","0"
"93670848","500","500","500"
"93670976","350","350","350"
"93671008","500","500","500"
"93672064","250","250","250"
"93673504","550","550","550"
"93673568","100","100","100"
"93675712","500","500","500"
"93677952","250","250","250"
"93678496","250","250","250"
"93679840","200","200","200"
"93680128","600","600","600"
"93680352","0","0","0"
"93681472","500","500","500"
"93682368","800","800","800"
"93682496","350","350","350"
"93682880","250","250","250"
"93684032","800","800","800"
"93685344","0","0","0"
"93686336","700","700","700"
"93686720","0","0","0"
"93688736","350","350","350"
"93689216","650","650","650"
"93690912","250","250","250"
"93692096","800","800","800"
"93692512","250","250","250"
"93692640","100","100","100"
"93693120","500","500","500"
"93693632","350","350","350"
"93694048","250","250","250"
"93694368","250","250","250"
"93698048","500","500","500"
"93700192","2100","2100","2100"
"93701344","0","0","0"
"93701856","700","700","700"
"93702240","100","100","100"
"93702496","250","250","250"
"93703040","0","0","0"
"93703104","0","0","0"
"93703776","550","550","550"
"93705824","0","0","0"
"93707392","0","0","0"
"93707520","900","900","900"
"93707584","550","550","550"
"93709024","250","250","250"
"93710784","0","0","0"
"93711008","0","0","0"
"93711488","250","250","250"
"93714368","350","350","350"
"93714976","350","350","350"
"93715904","250","250","250"
"93716256","500","500","500"
"93717792","350","350","350"
"93718112","250","250","250"
"93719104","350","350","350"
"93719392","250","250","250"
"93720032","0","0","0"
"93721792","250","250","250"
"93722080","500","500","500"
"93722400","600","600","600"
"93722816","250","250","250"
"93723616","0","0","0"
"93724096","100","100","100"
"93726240","250","250","250"
"93727008","550","550","550"
"93727680","250","250","250"
"93728000","250","250","250"
"93730976","0","0","0"
"93731232","250","250","250"
"93731392","250","250","250"
"93731424","350","350","350"
"93733568","100","100","100"
"93733600","0","0","0"
"93734784","100","100","100"
"93734976","450","450","450"
"93735648","600","600","600"
"93738336","500","500","500"
"93739680","500","500","500"
"93740608","0","0","0"
"93741248","0","0","0"
"93741344","250","250","250"
"93742976","250","250","250"
"93743200","250","250","250"
"93744384","600","600","600"
"93745568","350","350","350"
"93746368","500","500","500"
"93747264","250","250","250"
"93749088","100","100","100"
"93749376","250","250","250"
"93750720","250","250","250"
"93750944","200","200","200"
"93751104","500","500","500"
"93753120","450","450","450"
"93754144","500","500","500"
"93756352","100","100","100"
"93756480","250","250","250"
"93758208","450","450","450"
"93759616","450","450","450"
"93759840","250","250","250"
"93760096","350","350","350"
"93760992","450","450","450"
"93761216","200","200","200"
"93762048","1000","1000","1000"
"93767648","250","250","250"
"93767872","250","250","250"
"93768256","100","100","100"
"93769056","200","200","200"
"93769792","500","500","500"
"93770464","100","100","100"
"93770528","0","0","0"
"93772960","250","250","250"
"93774688","0","0","0"
"93776224","200","200","200"
"93777216","200","200","200"
"93780864","500","500","500"
"93781760","0","0","0"
"93781824","250","250","250"
"93782016","100","100","100"
"93783648","600","600","600"
"93783776","0","0","0"
"93784288","500","500","500"
"93784832","350","350","350"
"93786080","250","250","250"
"93786272","250","250","250"
"93786848","0","0","0"
"93787200","100","100","100"
"93787264","500","500","500"
"93788160","250","250","250"
"93789504","250","250","250"
"93790272","400","400","400"
"93790336","350","350","350"
"93791776","250","250","250"
"93794080","500","500","500"
"93795040","750","750","750"
"93796224","450","450","450"
"93796288","0","0","0"
"93796960","500","500","500"
"93798592","450","450","450"
"93800000","500","500","500"
"93801408","100","100","100"
"93801760","0","0","0"
"93802304","0","0","0"
"93803392","500","500","500"
"93803520","0","0","0"
"93803840","750","750","750"
"93804320","250","250","250"
"93805664","450","450","450"
"93806560","250","250","250"
"93807488","250","250","250"
"93807616","250","250","250"
"93808480","700","700","700"
"93810592","500","500","500"
"93811360","250","250","250"
"93812864","100","100","100"
"93813920","100","100","100"
"93814496","250","250","250"
"93814688","350","350","350"
"93816032","450","450","450"
"93816256","0","0","0"
"93817664","450","450","450"
"93820640","0","0","0"
"93821408","100","100","100"
"93822048","750","750","750"
"93823008","0","0","0"
"93823968","350","350","350"
"93824096","800","800","800"
"93824416","200","200","200"
"93825568","500","500","500"
"93826944","250","250","250"
"93827008","850","850","850"
"93828544","0","0","0"
"93829824","250","250","250"
"93829952","250","250","250"
"93830880","250","250","250"
"93832992","0","0","0"
"93833120","0","0","0"
"93833152","250","250","250"
"93833600","100","100","100"
"93834720","250","250","250"
"93835392","100","100","100"
"93839040","350","350","350"
"93839456","0","0","0"
"93839776","100","100","100"
"93841312","500","500","500"
"93841856","450","450","450"
"93842752","0","0","0"
"93842944","200","200","200"
"93846688","0","0","0"
"93847008","0","0","0"
"93848160","250","250","250"
"93850048","0","0","0"
"93850848","250","250","250"
"93851520","250","250","250"
"93851904","800","800","800"
"93852000","250","250","250"
"93852128","100","100","100"
"93852480","0","0","0"
"93853088","350","350","350"
"93853408","250","250","250"
"93854848","350","350","350"
"93855552","250","250","250"
"93856096","100","100","100"
"93858048","0","0","0"
"93859648","850","850","850"
"93861632","0","0","0"
"93861984","350","350","350"
"93864928","100","100","100"
"93865920","500","500","500"
"93866016","350","350","350"
"93866048","350","350","350"
"93866112","1050","1050","1050"
"93866784","250","250","250"
"93868224","0","0","0"
"93869568","250","250","250"
"93871072","250","250","250"
"93871616","250","250","250"
"93871968","0","0","0"
"93872096","100","100","100"
"93872192","250","250","250"
"93875104","250","250","250"
"93875712","250","250","250"
"93876320","100","100","100"
"93876896","0","0","0"
"93879488","250","250","250"
"93882848","250","250","250"
"93883296","250","250","250"
"93883808","350","350","350"
"93883904","750","750","750"
"93885088","250","250","250"
"93886176","350","350","350"
"93886720","100","100","100"
"93887104","0","0","0"
"93887488","600","600","600"
"93888096","250","250","250"
"93888320","500","500","500"
"93888448","250","250","250"
"93888736","0","0","0"
"93889664","250","250","250"
"93889760","100","100","100"
"93890624","100","100","100"
"93891456","350","350","350"
"93891520","250","250","250"
"93892192","750","750","750"
"93892352","100","100","100"
"93897440","100","100","100"
"93897632","250","250","250"
"93903584","0","0","0"
"93904448","100","100","100"
"93905376","200","200","200"
"93905504","100","100","100"
"93907136","500","500","500"
"93907520","600","600","600"
"93907744","0","0","0"
"93908896","600","600","600"
"93909120","250","250","250"
"93910080","0","0","0"
"93910816","250","250","250"
"93911424","100","100","100"
"93915648","200","200","200"
"93916448","500","500","500"
"93916704","0","0","0"
"93916992","500","500","500"
"93917152","0","0","0"
"93920736","0","0","0"
"93923456","0","0","0"
"93924640","250","250","250"
"93924896","350","350","350"
"93925952","600","600","600"
"93927136","250","250","250"
"93928352","250","250","250"
"93928544","0","0","0"
"93928640","0","0","0"
"93929952","0","0","0"
"93929984","900","900","900"
"93930912","350","350","350"
"93931104","700","700","700"
"93931744","250","250","250"
"93932576","500","500","500"
"93933280","600","600","600"
"93933408","250","250","250"
"93936064","250","250","250"
"93936256","100","100","100"
"93936288","250","250","250"
"93936320","350","350","350"
"93936576","500","500","500"
"93938176","250","250","250"
"93939040","500","500","500"
"93940064","250","250","250"
"93943072","250","250","250"
"93943456","100","100","100"
"93944032","250","250","250"
"93944256","250","250","250"
"93944992","350","350","350"
"93946752","0","0","0"
"93947328","100","100","100"
"93948000","350","350","350"
"93949536","250","250","250"
"93949568","100","100","100"
"93949632","0","0","0"
"93949696","2000","2000","2000"
"93949888","100","100","100"
"93950336","0","0","0"
"93953728","250","250","250"
"93953952","100","100","100"
"93954240","750","750","750"
"93954432","500","500","500"
"93955648","350","350","350"
"93957760","250","250","250"
"93960416","200","200","200"
"93962368","250","250","250"
"93963328","100","100","100"
"93964384","600","600","600"
"93965600","300","300","300"
"93967520","600","600","600"
"93967680","250","250","250"
"93970624","250","250","250"
"93970912","250","250","250"
"93971648","0","0","0"
"93971904","0","0","0"
"93972864","200","200","200"
"93973344","500","500","500"
"93973440","100","100","100"
"93973824","250","250","250"
"93974624","0","0","0"
"93974880","100","100","100"
"93974912","350","350","350"
"93976736","350","350","350"
"93979712","500","500","500"
"93981024","100","100","100"
"93981280","500","500","500"
"93982368","250","250","250"
"93983168","250","250","250"
"93983936","500","500","500"
"93986688","500","500","500"
"93987360","950","950","950"
"93987520","100","100","100"
"93987712","100","100","100"
"93988608","100","100","100"
"93989344","250","250","250"
"93989504","500","500","500"
"93990688","250","250","250"
"93991552","450","450","450"
