"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MAX"
"92364096","","","","0.0546875","0.0546875","0.0546875","","",""
"92364640","","","","","","","1","1","1"
"92376800","0.98046875","0.98046875","0.98046875","","","","","",""
"92377312","","","","","","","1","1","1"
"92377344","","","","0.046875","0.046875","0.046875","","",""
"92389600","","","","0.0390625","0.0390625","0.0390625","1","1","1"
"92390112","0.9921875","0.9921875","0.9921875","","","","","",""
"92401952","1","1","1","","","","","",""
"92402816","","","","","","","1","1","1"
"92403104","","","","0.013671875","0.013671875","0.013671875","","",""
"92414816","","","","","","","1","1","1"
"92415424","1","1","1","","","","","",""
"92415776","","","","0.03125","0.03125","0.03125","","",""
"92427104","","","","","","","1","1","1"
"92428416","","","","0.0546875","0.0546875","0.0546875","","",""
"92428672","1","1","1","","","","","",""
"92440480","","","","0.068359375","0.068359375","0.068359375","","",""
"92440800","1","1","1","","","","","",""
"92441184","","","","","","","1","1","1"
"92452224","","","","0.08984375","0.08984375","0.08984375","","",""
"92453760","","","","","","","1","1","1"
"92454144","0.994140625","0.994140625","0.994140625","","","","","",""
"92466528","1","1","1","","","","","",""
"92466656","","","","","","","1","1","1"
"92467040","","","","0.076171875","0.076171875","0.076171875","","",""
"92478336","1","1","1","","","","","",""
"92479584","","","","0.048828125","0.048828125","0.048828125","","",""
"92479968","","","","","","","1","1","1"
"92492096","0.982421875","0.982421875","0.982421875","","","","","",""
"92492544","","","","0.041015625","0.041015625","0.041015625","","",""
"92492768","","","","","","","1","1","1"
"92505280","","","","","","","1","1","1"
"92505472","","","","0.056640625","0.056640625","0.056640625","","",""
"92505536","0.9765625","0.9765625","0.9765625","","","","","",""
"92518144","","","","0.048828125","0.048828125","0.048828125","","",""
"92518240","0.9921875","0.9921875","0.9921875","","","","","",""
"92518272","","","","","","","1","1","1"
"92530496","","","","0.04296875","0.04296875","0.04296875","","",""
"92530688","0.986328125","0.986328125","0.986328125","","","","1","1","1"
"92542464","","","","","","","1","1","1"
"92543392","0.998046875","0.998046875","0.998046875","","","","","",""
"92543904","","","","0.04296875","0.04296875","0.04296875","","",""
"92555776","","","","0.068359375","0.068359375","0.068359375","","",""
"92556032","","","","","","","1","1","1"
"92556576","0.98828125","0.98828125","0.98828125","","","","","",""
"92568864","","","","0.0625","0.0625","0.0625","","",""
"92569184","0.994140625","0.994140625","0.994140625","","","","","",""
"92569248","","","","","","","1","1","1"
"92581984","1","1","1","","","","","",""
"92582144","","","","0.0625","0.0625","0.0625","","",""
"92582176","","","","","","","1","1","1"
"92594080","","","","","","","1","1","1"
"92594624","","","","0.068359375","0.068359375","0.068359375","","",""
"92594880","0.9921875","0.9921875","0.9921875","","","","","",""
"92607360","0.990234375","0.990234375","0.990234375","","","","","",""
"92607584","","","","0.0625","0.0625","0.0625","","",""
"92607712","","","","","","","1","1","1"
"92620672","1","1","1","","","","","",""
"92620768","","","","0.080078125","0.080078125","0.080078125","1","1","1"
"92633120","1","1","1","","","","","",""
"92633248","","","","","","","1","1","1"
"92633440","","","","0.10546875","0.10546875","0.10546875","","",""
"92645792","","","","0.09375","0.09375","0.09375","","",""
"92646080","","","","","","","1","1","1"
"92646368","1","1","1","","","","","",""
"92658816","","","","0.09375","0.09375","0.09375","","",""
"92658976","","","","","","","1","1","1"
"92659104","1","1","1","","","","","",""
"92671008","","","","0.099609375","0.099609375","0.099609375","","",""
"92671072","1","1","1","","","","","",""
"92671584","","","","","","","1","1","1"
"92684256","1","1","1","","","","","",""
"92684544","","","","","","","1","1","1"
"92684672","","","","0.1171875","0.1171875","0.1171875","","",""
"92696640","1","1","1","","","","","",""
"92697216","","","","0.08203125","0.08203125","0.08203125","1","1","1"
"92709792","1","1","1","","","","","",""
"92710240","","","","","","","1","1","1"
"92710368","","","","0.119140625","0.119140625","0.119140625","","",""
"92722464","1","1","1","","","","","",""
"92723104","","","","0.142578125","0.142578125","0.142578125","","",""
"92723136","","","","","","","1","1","1"
"92734656","","","","","","","1","1","1"
"92735616","1","1","1","","","","","",""
"92735968","","","","0.171875","0.171875","0.171875","","",""
"92747936","","","","","","","1","1","1"
"92748448","1","1","1","","","","","",""
"92748640","","","","0.212890625","0.212890625","0.212890625","","",""
"92760352","","","","0.2265625","0.2265625","0.2265625","","",""
"92761248","0.994140625","0.994140625","0.994140625","","","","","",""
"92761472","","","","","","","1","1","1"
"92772928","0.994140625","0.994140625","0.994140625","","","","","",""
"92774016","","","","","","","1","1","1"
"92774176","","","","0.275390625","0.275390625","0.275390625","","",""
"92785856","","","","","","","1","1","1"
"92786688","1","1","1","","","","","",""
"92787040","","","","0.294921875","0.294921875","0.294921875","","",""
"92798560","","","","","","","1","1","1"
"92799456","0.994140625","0.994140625","0.994140625","","","","","",""
"92799552","","","","0.30078125","0.30078125","0.30078125","","",""
"92810848","","","","0.294921875","0.294921875","0.294921875","","",""
"92812480","0.994140625","0.994140625","0.994140625","","","","","",""
"92812608","","","","","","","1","1","1"
"92824384","0.994140625","0.994140625","0.994140625","","","","","",""
"92824416","","","","0.298828125","0.298828125","0.298828125","","",""
"92825056","","","","","","","1","1","1"
"92837248","1","1","1","","","","","",""
"92838240","","","","0.30859375","0.30859375","0.30859375","","",""
"92838272","","","","","","","1","1","1"
"92850208","1","1","1","","","","","",""
"92851168","","","","0.306640625","0.306640625","0.306640625","1","1","1"
"92863712","","","","","","","1","1","1"
"92863968","1","1","1","0.3828125","0.3828125","0.3828125","","",""
"92875648","","","","0.40625","0.40625","0.40625","","",""
"92876480","","","","","","","1","1","1"
"92876640","1","1","1","","","","","",""
"92888192","","","","","","","1","1","1"
"92888832","","","","0.39453125","0.39453125","0.39453125","","",""
"92888960","1","1","1","","","","","",""
"92901664","","","","0.39453125","0.39453125","0.39453125","","",""
"92902016","1","1","1","","","","","",""
"92902080","","","","","","","1","1","1"
"92914464","1","1","1","","","","","",""
"92914944","","","","","","","1","1","1"
"92915136","","","","0.40625","0.40625","0.40625","","",""
"92925312","1","1","1","","","","","",""
"92926592","","","","","","","1","1","1"
"92927264","","","","0.40625","0.40625","0.40625","","",""
"92940192","0.994140625","0.994140625","0.994140625","","","","","",""
"92940512","","","","0.4140625","0.4140625","0.4140625","","",""
"92940640","","","","","","","1","1","1"
"92953312","","","","0.443359375","0.443359375","0.443359375","","",""
"92953472","1","1","1","","","","","",""
"92953536","","","","","","","1","1","1"
"92965792","0.98828125","0.98828125","0.98828125","","","","","",""
"92965952","","","","0.4609375","0.4609375","0.4609375","","",""
"92965984","","","","","","","1","1","1"
"92978528","1","1","1","","","","","",""
"92978784","","","","0.4296875","0.4296875","0.4296875","","",""
"92978912","","","","","","","1","1","1"
"92991488","","","","0.478515625","0.478515625","0.478515625","","",""
"92991712","","","","","","","1","1","1"
"92991936","1","1","1","","","","","",""
"93004096","","","","","","","1","1","1"
"93004128","1","1","1","","","","","",""
"93004576","","","","0.474609375","0.474609375","0.474609375","","",""
"93016352","","","","","","","1","1","1"
"93016672","","","","0.451171875","0.451171875","0.451171875","","",""
"93017536","1","1","1","","","","","",""
"93029984","","","","","","","1","1","1"
"93030016","","","","0.455078125","0.455078125","0.455078125","","",""
"93030144","1","1","1","","","","","",""
"93041248","1","1","1","","","","","",""
"93042464","","","","","","","1","1","1"
"93042976","","","","0.453125","0.453125","0.453125","","",""
"93055424","1","1","1","","","","","",""
"93055584","","","","0.51171875","0.51171875","0.51171875","","",""
"93055616","","","","","","","1","1","1"
"93067648","1","1","1","","","","","",""
"93068224","","","","","","","1","1","1"
"93068288","","","","0.53125","0.53125","0.53125","","",""
"93079808","1","1","1","","","","","",""
"93080672","","","","0.521484375","0.521484375","0.521484375","","",""
"93081568","","","","","","","1","1","1"
"93092896","","","","","","","1","1","1"
"93093888","1","1","1","","","","","",""
"93093920","","","","0.53125","0.53125","0.53125","","",""
"93106432","1","1","1","","","","1","1","1"
"93106592","","","","0.568359375","0.568359375","0.568359375","","",""
"93119776","","","","","","","1","1","1"
"93119840","0.994140625","0.994140625","0.994140625","0.529296875","0.529296875","0.529296875","","",""
"93132352","","","","0.599609375","0.599609375","0.599609375","","",""
"93132704","","","","","","","1","1","1"
"93132768","0.994140625","0.994140625","0.994140625","","","","","",""
"93145120","","","","","","","1","1","1"
"93145280","","","","0.603515625","0.603515625","0.603515625","","",""
"93145472","0.990234375","0.990234375","0.990234375","","","","","",""
"93155968","","","","0.61328125","0.61328125","0.61328125","","",""
"93157920","0.998046875","0.998046875","0.998046875","","","","","",""
"93158048","","","","","","","1","1","1"
"93169024","1","1","1","","","","","",""
"93169888","","","","","","","1","1","1"
"93171168","","","","0.623046875","0.623046875","0.623046875","","",""
"93183072","","","","","","","1","1","1"
"93183488","","","","0.6015625","0.6015625","0.6015625","","",""
"93183648","1","1","1","","","","","",""
"93196128","","","","0.544921875","0.544921875","0.544921875","","",""
"93196256","1","1","1","","","","1","1","1"
"93209280","1","1","1","0.572265625","0.572265625","0.572265625","","",""
"93209344","","","","","","","1","1","1"
"93221952","","","","","","","1","1","1"
"93222016","","","","0.609375","0.609375","0.609375","","",""
"93222272","1","1","1","","","","","",""
"93233696","","","","0.5703125","0.5703125","0.5703125","","",""
"93234112","","","","","","","1","1","1"
"93234848","1","1","1","","","","","",""
"93247712","","","","0.60546875","0.60546875","0.60546875","","",""
"93247776","","","","","","","1","1","1"
"93247840","1","1","1","","","","","",""
"93260128","1","1","1","","","","","",""
"93260160","","","","","","","1","1","1"
"93260768","","","","0.603515625","0.603515625","0.603515625","","",""
"93272896","0.98828125","0.98828125","0.98828125","","","","","",""
"93273408","","","","0.666015625","0.666015625","0.666015625","","",""
"93273536","","","","","","","1","1","1"
"93285184","","","","0.685546875","0.685546875","0.685546875","","",""
"93285856","","","","","","","1","1","1"
"93286368","0.970703125","0.970703125","0.970703125","","","","","",""
"93298464","","","","0.68359375","0.68359375","0.68359375","","",""
"93299008","","","","","","","1","1","1"
"93299104","1","1","1","","","","","",""
"93310944","","","","0.67578125","0.67578125","0.67578125","","",""
"93311680","","","","","","","1","1","1"
"93311968","0.994140625","0.994140625","0.994140625","","","","","",""
"93323968","","","","","","","1","1","1"
"93324416","","","","0.66796875","0.66796875","0.66796875","","",""
"93324512","0.98828125","0.98828125","0.98828125","","","","","",""
"93336512","1","1","1","","","","","",""
"93336704","","","","0.67578125","0.67578125","0.67578125","","",""
"93336832","","","","","","","0.994140625","0.994140625","0.994140625"
"93349024","","","","","","","1","1","1"
"93349920","","","","0.689453125","0.689453125","0.689453125","","",""
"93350240","1","1","1","","","","","",""
"93362656","","","","","","","1","1","1"
"93363008","1","1","1","","","","","",""
"93363040","","","","0.6953125","0.6953125","0.6953125","","",""
"93375072","1","1","1","","","","","",""
"93375328","","","","","","","1","1","1"
"93375904","","","","0.71875","0.71875","0.71875","","",""
"93385824","","","","","","","1","1","1"
"93388384","0.994140625","0.994140625","0.994140625","","","","","",""
"93388736","","","","0.748046875","0.748046875","0.748046875","","",""
"93400928","0.994140625","0.994140625","0.994140625","","","","","",""
"93401376","","","","0.751953125","0.751953125","0.751953125","","",""
"93401408","","","","","","","1","1","1"
"93414208","","","","","","","1","1","1"
"93414336","0.994140625","0.994140625","0.994140625","","","","","",""
"93414368","","","","0.775390625","0.775390625","0.775390625","","",""
"93426368","","","","0.78125","0.78125","0.78125","","",""
"93426912","","","","","","","1","1","1"
"93427008","0.994140625","0.994140625","0.994140625","","","","","",""
"93439040","1","1","1","","","","","",""
"93439264","","","","","","","1","1","1"
"93439872","","","","0.76953125","0.76953125","0.76953125","","",""
"93452288","","","","0.77734375","0.77734375","0.77734375","","",""
"93452608","","","","","","","1","1","1"
"93452672","1","1","1","","","","","",""
"93464800","","","","","","","1","1","1"
"93465376","0.98828125","0.98828125","0.98828125","","","","","",""
"93465504","","","","0.7734375","0.7734375","0.7734375","","",""
"93477632","","","","","","","1","1","1"
"93477696","","","","0.79296875","0.79296875","0.79296875","","",""
"93478208","0.998046875","0.998046875","0.998046875","","","","","",""
"93490464","","","","0.78125","0.78125","0.78125","","",""
